date,routeer,door,gifts,womens one,womens two,mens,upstairs,location
4/14/13 12:17,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:17,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:17,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:17,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:17,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:17,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:17,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:17,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:17,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:17,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:17,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:18,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:18,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:18,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:18,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:18,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:19,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:19,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:19,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:19,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:19,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:19,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:19,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:19,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:19,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:19,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:19,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:20,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:21,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:21,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:21,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:21,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:21,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:21,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:21,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:21,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:21,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:21,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:22,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:22,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:22,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:22,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:23,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:23,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:23,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:23,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:23,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:23,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:25,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:25,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:25,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:25,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:25,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:25,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:25,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:25,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:25,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:25,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:25,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:25,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:25,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:25,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:26,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:26,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:26,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:26,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:26,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:26,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:26,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:26,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:26,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:26,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:26,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:27,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:27,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:27,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:27,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:27,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:27,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:27,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:27,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:27,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:27,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:27,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:27,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:27,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:28,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:28,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:28,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:28,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:28,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:28,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:28,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:28,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:28,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:28,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:28,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:28,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:28,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:28,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:28,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:28,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:29,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:29,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:29,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:30,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:30,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:30,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:30,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:30,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:31,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:31,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:31,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:31,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:31,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:32,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:32,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:32,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:32,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:32,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:32,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:32,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:33,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:33,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:33,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:33,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:33,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:33,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:33,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:33,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:33,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:33,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:33,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:33,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:34,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:34,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:34,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:34,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:34,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:34,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:34,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:35,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:35,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:35,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:35,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:35,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:36,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:36,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:36,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:36,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:36,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:36,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:36,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:36,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:36,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:36,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:36,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:37,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:37,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:37,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:37,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:37,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:37,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:37,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:37,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:37,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:37,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:37,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:37,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:37,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:37,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:38,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:38,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:38,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:38,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:38,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:38,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:38,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:38,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:38,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:38,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:38,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:38,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:38,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:39,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:39,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:39,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:39,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:39,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:39,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:39,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:39,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:39,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:39,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:39,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:39,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:39,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:39,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:39,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:39,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:39,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:39,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:39,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:39,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:39,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:39,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:40,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:40,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:40,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:40,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:40,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:40,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:40,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:40,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:40,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:40,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:40,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:40,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:40,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:40,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:40,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:40,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:40,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:40,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:40,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:40,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:40,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:40,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:40,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:40,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:40,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:40,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:40,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:40,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:40,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:40,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:40,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:40,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:40,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:40,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:40,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:40,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:40,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:41,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:41,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:41,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:41,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:41,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:41,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:41,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:41,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:41,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:41,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:41,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:41,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:41,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:41,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:41,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:41,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:41,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:41,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:41,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:41,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:41,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:41,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:41,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:41,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:41,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:41,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:41,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:41,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:41,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:41,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:41,00:13:a2:00:40:89:d6:0b,1,,,,,,1
4/14/13 12:41,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:41,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:41,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:41,00:13:a2:00:40:79:c2:16,,,1,,,,3
4/14/13 12:42,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:42,00:13:a2:00:40:a4:d7:1d,,,,,,1,6
4/14/13 12:42,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:42,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:42,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:42,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:42,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:42,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:42,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:42,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:42,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:42,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:42,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:42,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:42,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:42,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:42,00:13:a2:00:40:a0:97:e5,,,,,1,,5
4/14/13 12:42,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:42,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:42,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:42,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:42,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:42,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:42,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:42,00:13:a2:00:40:8c:bc:00,,,,1,,,4
4/14/13 12:42,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:42,00:13:a2:00:40:8b:48:8c,,1,,,,,2
4/14/13 12:42,00:13:a2:00:40:8b:48:8c,,1,,,,,2
