date,routeer,door,gifts,womens one,womens two,mens,upstairs
4/14/2013 14:30,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:30,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:30,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:30,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:30,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:30,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:30,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:30,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:31,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:31,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:31,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:31,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:31,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:31,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:31,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:31,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:31,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:31,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:31,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:31,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:31,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:31,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:31,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:31,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:31,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:31,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:31,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:31,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:31,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:31,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:31,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:31,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:31,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:31,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:31,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:31,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:32,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:32,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:32,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:32,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:32,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:32,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:32,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:32,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:32,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:32,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:32,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:32,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:32,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:32,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:32,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:32,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:32,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:32,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:32,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:32,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:32,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:32,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:32,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:32,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:32,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:32,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:32,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:32,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:32,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:33,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:33,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:33,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:33,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:33,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:33,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:33,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:33,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:33,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:33,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:33,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:33,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:33,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:33,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:33,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:33,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:33,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:33,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:33,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:33,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:33,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:33,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:33,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:33,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:34,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:34,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:34,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:34,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:34,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:34,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:34,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:34,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:34,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:34,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:34,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:34,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:34,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:34,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:34,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:34,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:34,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:34,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:34,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:34,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:34,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:34,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:34,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:34,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:34,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:34,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:34,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:34,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:34,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:34,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:34,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:34,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:34,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:35,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:35,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:35,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:35,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:35,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:35,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:35,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:35,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:35,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:35,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:35,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:35,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:35,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:35,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:35,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:35,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:35,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:35,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:35,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:35,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:35,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:36,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:36,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:36,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:36,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:36,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:36,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:36,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:36,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:36,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:36,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:36,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:36,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:36,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:37,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:37,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:37,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:37,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:37,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:37,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:37,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:37,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:37,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:37,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:37,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:37,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:37,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:37,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:37,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:37,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:37,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:37,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:37,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:37,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:37,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:37,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:37,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:37,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:38,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:38,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:38,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:38,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:38,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:38,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:38,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:38,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:38,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:38,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:38,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:38,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:39,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:39,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:39,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:39,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:39,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:39,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:39,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:39,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:39,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:39,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:39,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:39,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:39,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:39,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:39,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:39,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:39,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:39,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:39,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:39,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:39,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:39,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:40,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:40,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:40,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:40,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:40,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:40,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:40,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:40,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:40,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:40,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:40,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:40,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:40,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:40,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:40,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:40,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:40,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:40,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:40,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:40,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:40,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 14:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:40,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:41,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:41,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:41,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:41,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:41,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:41,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:41,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:41,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:41,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:41,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:41,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:41,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:41,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:41,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:41,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:41,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:41,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:41,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:41,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:41,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:42,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:42,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:42,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:42,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:42,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:42,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:42,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:42,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:42,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:42,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:42,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:42,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:42,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:42,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:42,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:42,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:42,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:42,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:42,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:42,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:42,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:42,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:42,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:42,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:42,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:42,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:42,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:42,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:42,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:42,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:43,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:43,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:43,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:43,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:43,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:43,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 14:43,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:43,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 14:43,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:43,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:43,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 14:43,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:43,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 14:43,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 14:43,00:13:a2:00:40:79:c2:16,,,1,,,
